Date,CO (ppm),NO2 (ppb),O3 (ppm),PM2.5 (ug/m3 LC),SO2 (ppb)
2023-10-16,1.3,50.0,0.05,10.2,3.0
2023-10-17,0.9,51.25,0.05,9.8,2.0
2023-10-18,1.0,52.5,0.05,9.3,50.0
2023-10-19,0.9,53.75,0.04,10.1,1.0
2023-10-20,1.2,55.0,0.05,10.9,4.0
2023-10-21,1.5,47.0,0.06,11.7,3.0
2023-10-22,0.9,49.0,0.05,9.9,5.0
2023-10-23,0.8,41.0,0.05,9.3,2.0
2023-10-24,0.2,26.0,0.04,7.4,1.0
2023-10-25,0.5,43.0,0.04,4.6,0.0
2023-10-26,0.6,39.0,0.04,6.7,1.0
2023-10-27,0.7,47.0,0.04,7.8,1.0
2023-10-28,1.0,39.0,0.05,7.5,1.0
2023-10-29,0.4,33.0,0.05,8.4,0.0
2023-10-30,0.5,40.0,0.04,9.0,2.0
2023-10-31,0.3,22.0,0.04,5.8,0.0
2023-11-01,0.8,46.0,0.05,10.9,2.0
2023-11-02,1.2,60.0,0.04,15.4,3.0
2023-11-03,1.3,56.0,0.04,13.8,2.0
2023-11-04,1.6,64.0,0.04,18.8,2.0
2023-11-05,1.5,56.0,0.04,21.7,3.0
2023-11-06,1.2,50.0,0.04,18.1,2.0
2023-11-07,1.0,28.0,0.03,10.2,2.0
2023-11-08,0.3,36.0,0.04,6.8,1.0
2023-11-09,0.5,36.0,0.04,6.77,2.0
2023-11-10,0.8,48.0,0.03,6.73,3.0
2023-11-11,1.0,46.0,0.04,6.7,2.0
2023-11-12,0.9,43.0,0.05,6.67,1.0
2023-11-13,0.6,43.0,0.04,6.63,1.0
2023-11-14,0.5,40.0,0.04,6.6,1.0
2023-11-15,0.6,35.0,0.04,7.6,1.0
2023-11-16,0.5,34.0,0.02,10.0,1.0
2023-11-17,0.6,31.0,0.03,11.3,1.0
2023-11-18,0.7,22.0,0.03,10.5,0.0
2023-11-19,0.6,21.0,0.04,10.5,0.0
2023-11-20,0.5,33.0,0.03,5.1,1.0
2023-11-21,0.5,34.0,0.04,8.0,0.0
2023-11-22,0.9,38.0,0.03,13.5,1.0
2023-11-23,1.4,34.0,0.03,24.9,2.0
2023-11-24,0.8,18.0,0.04,17.9,1.0
2023-11-25,0.5,27.0,0.04,11.4,1.0
2023-11-26,0.9,30.0,0.03,19.4,1.0
2023-11-27,0.7,33.0,0.03,12.0,2.0
2023-11-28,0.7,33.89,0.04,11.4,2.0
2023-11-29,0.7,34.78,0.03,10.8,1.0
2023-11-30,0.5,35.67,0.03,6.4,1.0
2023-12-01,0.5,36.56,0.03,10.5,0.0
2023-12-02,1.0,37.44,0.03,22.1,1.0
2023-12-03,1.1,38.33,0.03,20.7,1.0
2023-12-04,1.2,39.22,0.02,21.0,2.0
2023-12-05,1.4,40.11,0.02,22.1,3.0
2023-12-06,1.7,41.0,0.03,12.6,4.0
2023-12-07,1.2,41.89,0.02,17.9,3.0
2023-12-08,1.3,42.78,0.03,20.0,3.0
2023-12-09,1.4,43.67,0.03,17.5,2.0
2023-12-10,1.4,44.56,0.04,22.8,3.0
2023-12-11,1.7,45.44,0.01,26.8,3.0
2023-12-12,1.5,46.33,0.01,24.6,3.0
2023-12-13,1.4,47.22,0.02,24.1,3.0
2023-12-14,1.3,48.11,0.02,24.3,3.0
2023-12-15,1.5,49.0,0.03,25.6,4.0
2023-12-16,0.9,39.0,0.04,17.6,3.0
2023-12-17,1.7,44.0,0.03,22.6,3.0
2023-12-18,1.5,40.0,0.01,15.3,3.0
2023-12-19,1.5,38.0,0.02,17.6,3.0
2023-12-20,0.8,21.0,0.03,3.7,0.0
2023-12-21,0.9,38.0,0.03,8.5,2.0
2023-12-22,1.0,27.0,0.02,5.1,0.0
2023-12-23,0.7,30.0,0.03,9.8,0.0
2023-12-24,1.0,30.0,0.02,51.2,1.0
2023-12-25,1.0,30.0,0.02,87.2,1.0
2023-12-26,1.1,40.0,0.02,29.5,2.0
2023-12-27,1.1,42.0,0.02,23.9,2.0
2023-12-28,1.1,45.0,0.02,26.0,2.0
2023-12-29,1.2,33.0,0.02,22.8,2.0
2023-12-30,0.4,37.0,0.04,8.3,1.0
2023-12-31,1.0,37.0,0.04,76.4,2.0
